,0
1302,{{flagicon|USA}} 1996年8月9日<br /> {{flagicon|JPN}} 1997年3月1日
1303,no_dates
1304,no_ja
1305,no_ja
1306,no_dates
1307,{{flagicon|USA}} [[1996年]][[8月16日]]<br /> {{flagicon|Japan}} [[1996年]][[10月4日]]
1308,{{flagicon|FRA}} 1996年5月15日 <br/> {{flagicon|JPN}} 1996年12月14日
1309,{{flagicon|USA}} [[1996年]][[8月16日]]<br /> {{flagicon|JPN}} 1996年[[9月14日]]
1310,no_ja
1311,no_ja
1312,{{flagicon|USA}} [[1996年]][[8月23日]]<br /> {{flagicon|Japan}} [[1996年]][[10月19日]]
1313,no_ja
1314,no_ja
1315,{{flagicon|USA}} 1996年1月24日<small>（[[サンダンス映画祭|SFF]]）</small><br /> {{flagicon|JPN}} 1998年1月15日
1316,{{flagicon|USA}} 1996年8月23日
1317,{{flagicon|USA}} [[1996年]][[8月30日]]<br /> {{flagicon|JPN}} [[1997年]][[3月1日]]
1318,no_ja
1319,no_ja
1320,{{flagicon|USA}} [[1996年]][[8月30日]]<br /> {{flagicon|JPN}} 劇場未公開
1321,{{flagicon|USA}} 1996年9月6日<br/> {{flagicon|JPN}} 1997年1月25日
1322,{{flagicon|USA}} 1996年9月6日<br /> {{flagicon|JPN}} 劇場未公開
1323,no_ja
1324,no_ja
1325,{{flagicon|GBR}} 1996年11月22日<br /> {{flagicon|USA}} 1996年9月12日<br /> {{flagicon|JPN}} 1997年10月18日
1326,{{flagicon|USA}} [[1996年]][[9月13日]]<br /> {{flagicon|JPN}} [[1997年]][[3月15日]]
1327,{{flagicon|USA}} 1996年9月13日<br /> {{flagicon|JPN}} 1997年1月2日
1328,{{flagicon|USA}} 1996年9月13日<br /> {{flagicon|JPN}} 1997年4月26日
1329,{{flagicon|USA}} 1996年9月13日<br /> {{flagicon|Japan}} 1997年5月24日
1330,no_ja
1331,no_ja
1332,{{flagicon|USA}} 1996年1月24日<small>（[[サンダンス映画祭]]）</small> <br/> {{flagicon|CAN}} 1996年9月6日<small>（[[トロント国際映画祭]]）</small> <br/> {{flagicon|JPN}} 1997年4月12日
1333,{{flagicon|USA}} [[1996年]][[9月20日]]<br/> {{flagicon|JPN}} [[1997年]][[5月24日]]
1334,{{Flagicon|USA}} [[1956年]][[10月10日]]<br />(ニューヨーク)<br /> {{Flagicon|JPN}} 1956年[[12月22日]]
1335,{{flagicon|USA}} 1996年9月20日<br /> {{flagicon|JPN}} 1997年2月8日
1336,{{flagicon|GBR}} [[1996年]][[12月26日]]<small>（[[ロンドン]]）</small> <br /> {{flagicon|GBR}} [[1997年]][[1月10日]]<br /> {{flagicon|JPN}} [[1997年]][[1月18日]]
1337,no_ja
1338,{{flagicon|USA}} 1996年9月27日<br/> {{flagicon|JPN}} 1998年2月14日
1339,{{flagicon|USA}} [[1996年]][[9月27日]]<br /> {{flagicon|JPN}} [[1997年]][[9月6日]]
1340,no_ja
1341,{{flagicon|USA}} [[1996年]][[10月4日]]<br /> {{flagicon|JPN}} [[1997年]][[7月5日]]
1342,no_infobox
1343,{{flagicon|USA}} 1996年10月4日<br /> {{flagicon|Japan}} 1997年1月18日
1344,no_ja
1345,{{flagicon|USA}} 1996年10月4日<br /> {{flagicon|JPN}} 1997年2月15日
1346,{{flagicon|USA}} 1958年5月9日<br /> {{flagicon|JPN}} 1958年10月7日
1347,no_ja
1348,no_dates
1349,{{flagicon|USA}} [[1996年]][[10月11日]]<br /> {{flagicon|JPN}} [[1997年]][[3月29日]]
1350,no_ja
1351,{{flagicon|USA}} [[1996年]][[10月11日]]<br /> {{flagicon|Japan}} [[1997年]][[4月26日]]
1352,{{flagicon|USA}} 1996年10月11日<br /> {{flagicon|JPN}} 1996年12月21日
1353,{{flagicon|Ireland}} {{flagicon|United Kingdom}} [[1996年]][[10月11日]]<br /> {{flagicon|Japan}} [[1997年]][[3月1日]]
1354,{{flagicon|USA}} 1996年10月11日<br /> {{flagicon|JPN}} 1997年8月16日
1355,no_ja
1356,{{flagicon|USA}} 1996年<br /> {{flagicon|JPN}} 1998年3月14日
1357,{{flagicon|GBR}} 1996年10月4日<br /> {{flagicon|JPN}} 1997年8月2日
1358,{{Flagicon|USA}} 1996年10月18日<br /> {{Flagicon|JPN}} 1997年4月12日
1359,no_ja
1360,no_ja
1361,no_ja
1362,no_ja
1363,no_ja
1364,no_ja
1365,{{Flagicon|FRA}} 1996年5月29日<small>（[[第49回カンヌ国際映画祭|CIFF]]）</small><br /> {{Flagicon|USA}} 1996年9月27日<br /> {{Flagicon|JPN}} 1997年8月16日
1366,{{flagicon|USA}} [[1996年]][[10月25日]]<br /> {{flagicon|JPN}} [[1997年]][[1月25日]]
1367,{{flagicon|GBR}} 1996年10月25日<br /> {{flagicon|USA}} 1996年10月25日<br /> {{flagicon|JPN}} 1998年5月2日
1368,no_ja
1369,no_ja
1370,{{flagicon|USA}} [[1996年]][[11月1日]]<br /> {{flagicon|JPN}} [[1997年]][[5月24日]]
1371,{{flagicon|USA}} 1996年11月1日<br /> {{flagicon|JPN}} 1997年2月15日
1372,no_ja
1373,no_ja
1374,{{flagicon|USA}} [[1996年]][[11月1日]]<br /> {{flagicon|JPN}} [[1997年]][[2月1日]]
1375,no_ja
1376,no_ja
1377,no_ja
1378,{{flagicon|USA}} [[1996年]][[11月8日]]<br /> {{flagicon|JPN}} [[1997年]][[2月15日]]
1379,{{Flagicon|USA}} 1996年11月8日<br /> {{Flagicon|JPN}} 1997年6月14日
1380,no_ja
1381,{{Nowrap|flagicon|FRA| 1996年5月18日<small>（[[第49回カンヌ国際映画祭|CIFF]]）</small>}} <br /> {{flagicon|FRA}} 1996年5月18日<small>（[[第49回カンヌ国際映画祭|CIFF]]）</small> {{flagicon|DNK}} 1996年7月5日<br /> {{Flagicon|JPN}} 1997年4月12日
1382,{{flagicon|USA}} [[1996年]][[11月15日]]<br /> {{flagicon|Japan}} [[1997年]][[4月26日]]
1383,no_dates
1384,{{flagicon|USA}} 1996年11月15日<br/> {{Flagicon|JPN}} 1997年4月26日
1385,no_ja
1386,{{flagicon|USA}} 1996年11月16日<br /> {{flagicon|JPN}} 1996年12月14日
1387,{{flagicon|AUS}} 1996年8月15日<br/> {{flagicon|USA}} 1996年11月20日<br/> {{flagicon|JPN}} 1997年3月22日
1388,{{flagicon|USA}} 1996年11月22日<br /> {{flagicon|JPN}} 1997年3月15日
1389,no_ja
1390,{{flagicon|USA}} [[1996年]][[11月27日]]<br /> {{flagicon|JPN}} [[1997年]][[3月8日]]
1391,{{flagicon|USA}} 1996年11月27日<br /> {{flagicon|JPN}} 1997年4月26日
1392,{{flagicon|USA}} 1996年11月27日<br /> {{flagicon|JPN}} 1997年12月20日
1393,no_ja
1394,no_ja
1395,{{flagicon|USA}} 1996年12月6日<br /> {{flagicon|JPN}} 1996年12月21日
1396,{{flagicon|USA}} 1996年12月6日<br /> {{flagicon|JPN}} 1997年10月18日
1397,no_ja
1398,{{flagicon|USA}} 1996年12月6日<br /> {{flagicon|JPN}} 1997年5月17日
1399,{{flagicon|USA}} 1996年12月13日<br /> {{flagicon|JPN}} 1997年3月20日
1400,no_ja
1401,no_ja
1402,no_ja
1403,no_dates
1404,no_ja
1405,{{flagicon|USA}} [[1996年]][[12月20日]]<br /> {{flagicon|JPN}} 劇場未公開
1406,no_ja
1407,{{flagicon|USA}} [[1996年]][[12月20日]]<br /> {{flagicon|JPN}} [[1997年]][[9月6日]]
1408,no_dates
1409,no_ja
1410,{{flagicon|USA}} 1996年12月24日<br /> {{flagicon|JPN}} 1997年1月25日
1411,{{flagicon|USA}} 1996年12月25日<br /> {{flagicon|JPN}} 1997年8月31日
1412,{{flagicon|USA}} 1996年12月14日<br /> {{flagicon|JPN}} 1997年1月25日
1413,{{flagicon|USA}} 1996年12月25日<br /> {{flagicon|GBR}} 1997年2月14日<br /> {{flagicon|JPN}} 1998年1月25日
1414,no_ja
1415,{{flagicon|USA}} [[1996年]][[12月25日]]<br /> {{flagicon|JPN}} [[1997年]][[5月17日]]
1416,no_ja
1417,{{flagicon|USA}} 1996年10月13日<br />（ニューヨーク映画祭）<br /> {{flagicon|USA}} 1996年12月25日<br /> {{flagicon|Japan}} 1997年8月2日
1418,no_ja
1419,no_dates
1420,{{Flagicon|USA}} 1997年1月10日<br /> {{Flagicon|JPN}} 1997年5月31日
1421,{{flagicon|USA}} 1997年1月10日<br /> {{flagicon|JPN}} 1997年7月12日
1422,no_ja
1423,no_ja
1424,{{flagicon|USA}} 1997年1月17日<br /> {{flagicon|JPN}} 1997年4月19日
1425,{{flagicon|USA}} 1997年1月24日<br /> {{flagicon|JPN}} 1997年9月27日
1426,no_dates
1427,no_ja
1428,no_ja
1429,no_ja
1430,no_ja
1431,no_ja
1432,{{Flagicon|USA}} 1997年1月31日<br /> {{Flagicon|JPN}} 1997年8月30日
1433,'''オリジナル版'''<br> {{flagicon|USA}} 1977年5月25日<br> {{flagicon|JPN}} 1978年6月24日（先行上映）<br> {{flagicon|JPN}} 1978年7月1日<br>'''特別篇'''<br> {{flagicon|USA}} 1997年1月31日<br> {{flagicon|JPN}} 1997年5月31日
1434,no_ja
1435,no_ja
1436,no_ja
1437,no_ja
1438,no_ja
1439,{{flagicon|USA}} [[1997年]][[2月14日]]<br /> {{flagicon|JPN}} 1997年[[5月24日]]
1440,{{flagicon|USA}} [[1997年]][[2月14日]]<br /> {{flagicon|JPN}} [[1997年]][[7月19日]]
1441,no_dates
1442,{{flagicon|USA}} 1967年12月21日<br /> {{flagicon|JPN}} 1968年6月8日
1443,no_ja
1444,{{flagicon|USA}} [[1997年]][[2月14日]]<br /> {{flagicon|JPN}} [[1997年]][[6月14日]]
1445,{{flagicon|USA}} [[1997年]][[2月21日]]<br /> {{flagicon|JPN}} 1997年[[11月29日]]
1446,'''オリジナル版'''<br /> {{flagicon|USA}} 1980年5月21日<br /> {{flagicon|JPN}} 1980年6月28日<br />'''特別篇'''<br /> {{flagicon|USA}} 1997年2月21日<br /> {{flagicon|JPN}} 1997年7月5日
1447,{{flagicon|USA}} 1997年2月21日<br /> {{flagicon|JPN}} 1997年6月14日
1448,no_ja
1449,no_ja
1450,no_ja
1451,no_ja
1452,{{flagicon|USA}} [[1997年]][[2月28日]]<br /> {{flagicon|Japan}} 1997年[[11月15日]]
1453,{{flagicon|FRA}} 1996年5月<small>（[[第49回カンヌ国際映画祭|CIFF]]）</small><br /> {{flagicon|USA}} 1997年2月28日
1454,{{Nowrap|flagicon|CAN| 1996年9月11日<small>（[[トロント国際映画祭|TIFF]]）</small>}} <br/> {{flagicon|CAN}} 1996年9月11日<small>（[[トロント国際映画祭|TIFF]]）</small> {{flagicon|JPN}} 1997年4月19日
1455,no_ja
1456,no_ja
1457,no_ja
1458,{{flagicon|USA}} 1997年3月7日<br /> {{flagicon|JPN}} 1998年4月2日
1459,no_dates
1460,no_ja
1461,no_ja
1462,'''オリジナル版'''<br /> {{flagicon|USA}} 1983年5月25日<br /> {{flagicon|JPN}} 1983年7月2日<br />'''特別篇'''<br /> {{flagicon|USA}} 1997年3月14日<br /> {{flagicon|JPN}} 1997年7月26日
1463,no_ja
1464,{{flagicon|FRA}} 1996年5月17日<small>（[[第49回カンヌ国際映画祭|CIFF]]）</small><br /> {{flagicon|CAN}} 1996年10月4日<br /> {{flagicon|JPN}} 1997年1月25日
1465,{{flagicon|USA}} 1972年3月15日<br /> {{flagicon|JPN}} 1972年7月15日
1466,{{flagicon|USA}} 1997年3月21日<br /> {{flagicon|JPN}} 1997年6月14日
1467,no_ja
1468,no_ja
1469,no_ja
1470,no_ja
1471,no_ja
1472,{{flagicon|USA}} {{flagicon|Canada}} [[1997年]][[3月28日]]<br/> {{flagicon|Japan}} [[1999年]][[8月2日]]（テレビ放送）
1473,{{Flagicon|USA}} [[1997年]][[4月4日]]<br /> {{Flagicon|JPN}} [[1998年]][[4月11日]]<br />他
1474,{{flagicon|USA}} 1997年4月4日<br /> {{flagicon|JPN}} 1998年7月25日
1475,{{flagicon|USA}} 1997年4月4日<br/> {{flagicon|JPN}} 1997年10月18日
1476,{{flagicon|USA}} 1997年4月4日<br /> {{flagicon|JPN}} 1997年9月27日
1477,{{flagicon|USA}} 1997年4月4日<br /> {{flagicon|JPN}} 1997年6月28日
1478,no_ja
1479,{{flagicon|USA}} 1997年4月11日<br /> {{flagicon|JPN}} 1997年9月13日
1480,no_ja
1481,no_ja
1482,no_ja
1483,no_ja
1484,{{flagicon|USA}} [[1997年]][[4月18日]]<br /> {{flagicon|JPN}} 1997年[[9月27日]]
1485,no_ja
1486,no_ja
1487,{{flagicon|USA}} 1997年4月25日<br /> {{flagicon|JPN}} 1997年10月18日
1488,no_infobox
1489,no_ja
1490,{{flagicon|USA}} 1997年5月2日<br /> {{flagicon|JPN}} 1998年1月24日
1491,no_ja
1492,no_ja
1493,no_ja
1494,no_ja
1495,{{flagicon|FRA}} 1997年5月7日<br /> {{flagicon|JPN}} 1997年9月13日
1496,{{flagicon|USA}} [[1997年]][[5月9日]]<br/> {{flagicon|JPN}} [[1998年]][[8月3日]]
1497,no_ja
1498,no_ja
1499,no_ja
1500,{{flagicon|USA}} [[1997年]][[5月16日]]<br /> {{flagicon|JPN}} [[1997年]][[11月29日]]
1501,no_ja
1502,no_dates
1503,{{flagicon|USA}} [[1997年]][[5月23日]]<br /> {{flagicon|JPN}} [[1997年]][[7月12日]]
1504,no_ja
1505,no_ja
1506,{{flagicon|USA}} 1997年5月30日<br /> {{flagicon|JPN}} 劇場未公開
1507,no_ja
1508,{{flagicon|USA}} 1997年6月5日<br/> {{flagicon|JPN}} 1997年10月25日
1509,{{flagicon|USA}} 1997年6月13日<br /> {{flagicon|JPN}} 1997年8月16日
1510,no_dates
1511,no_ja
1512,no_ja
1513,no_ja
1514,no_ja
1515,no_ja
1516,no_ja
1517,{{flagicon|USA}} 1997年6月20日<br /> {{flagicon|JPN}} 1997年12月13日
1518,no_ja
1519,{{flagicon|USA}} 1997年6月27日<br /> {{flagicon|JPN}} 1998年2月28日
1520,{{flagicon|USA}} 1997年6月27日<br /> {{flagicon|JPN}} 1997年7月26日
1521,{{flagicon|USA}} [[1997年]][[7月2日]]<br /> {{flagicon|JPN}} 1997年[[12月6日]]
1522,no_infobox
1523,no_ja
1524,no_ja
1525,{{flagicon|USA}} 1997年7月11日<br/> {{flagicon|JPN}} 1997年9月13日
1526,no_ja
1527,{{flagicon|USA}} 1997年7月11日<br> {{flagicon|JPN}} 劇場未公開
1528,{{flagicon|USA}} 1997年7月16日<br /> {{flagicon|JPN}} 1998年11月7日
1529,no_ja
1530,{{flagicon|USA}} 1997年7月18日<br /> {{flagicon|GBR}} 1997年9月5日<br /> {{flagicon|JPN}} 1999年1月30日
1531,{{flagicon|USA}} [[1997年]][[7月18日]]<br /> {{flagicon|JPN}} [[1998年]][[4月16日]]
1532,no_ja
1533,no_ja
1534,{{flagicon|USA}} [[1997年]][[7月25日]]<br /> {{flagicon|JPN}} [[1997年]][[11月29日]]
1535,no_ja
1536,no_ja
1537,no_ja
1538,no_ja
1539,no_ja
1540,no_ja
1541,no_ja
1542,{{flagicon|USA}} 1997年8月1日<br /> {{flagicon|JPN}} 1998年2月14日
1543,no_ja
1544,no_ja
1545,{{Flagicon|USA}} 1997年8月8日<br /> {{Flagicon|JPN}} 1997年11月1日
1546,{{flagicon|USA}} [[1997年]][[8月6日]]<br /> {{flagicon|JPN}} 1997年[[8月16日]]
1547,{{flagicon|USA}} 1997年8月15日<br /> {{Flagicon|GBR}} 1997年8月29日<br /> {{Flagicon|JPN}} 1997年12月13日
1548,{{flagicon|USA}} 1997年8月15日<br /> {{flagicon|JPN}} 1998年2月14日
1549,{{flagicon|USA}} 1997年8月15日<br /> {{flagicon|JPN}} 1997年11月15日
1550,no_ja
1551,no_ja
1552,no_ja
1553,no_ja
1554,{{flagicon|USA}} [[1997年]][[8月22日]]<br /> {{flagicon|Japan}} [[1998年]][[1月31日]]
1555,no_ja
1556,no_ja
1557,{{flagicon|USA}} [[1997年]][[8月22日]]<br /> {{flagicon|Japan}} [[1998年]][[1月24日]]
1558,{{flagicon|USA}} 1997年8月22日<br/> {{flagicon|JPN}} 1998年11月13日
1559,no_ja
1560,{{flagicon|USA}} [[1997年]][[8月27日]]<br /> {{flagicon|JPN}} 劇場未公開
1561,{{flagicon|USA}} [[1997年]][[8月29日]]<br /> {{flagicon|JPN}} [[1998年]][[10月3日]]
1562,no_ja
1563,no_ja
1564,{{flagicon|USA}} 1997年9月5日<br /> {{flagicon|JPN}} 1997年11月8日
1565,no_ja
1566,no_ja
1567,no_dates
1568,{{flagicon|ESP}} <br /> {{flagicon|USA}} 1997年10月12日<br /> {{flagicon|JPN}} 2000年1月22日
1569,{{Flagicon|JPN}} 1998年3月14日
1570,{{flagicon|USA}} [[1997年]][[12月12日]]<br /> {{flagicon|JPN}} 1998年[[2月7日]]
1571,no_ja
1572,no_ja
1573,{{flagicon|USA}} [[1997年]][[9月19日]]<br/> {{flagicon|Japan}} [[1998年]][[7月18日]]
1574,no_ja
1575,{{flagicon|USA}} 1997年9月19日<br /> {{flagicon|JPN}} 1998年9月15日
1576,{{flagicon|USA}} [[1997年]][[9月19日]]<br /> {{flagicon|JPN}} [[1998年]][[7月18日]]
1577,{{flagicon|USA}} [[1997年]][[9月26日]]<br /> {{flagicon|JPN}} [[1998年]][[5月30日]]
1578,no_infobox
1579,{{flagicon|USA}} 1997年9月26日<br /> {{flagicon|Japan}} 1998年1月15日
1580,{{Flagicon|USA}} 1997年9月26日<br /> {{Flagicon|JPN}} 1998年6月13日
1581,{{flagicon|USA}} [[1997年]][[10月3日]]<br /> {{flagicon|Japan}} [[1998年]][[6月27日]]
1582,no_ja
1583,{{flagicon|USA}} 1997年10月3日<br /> {{flagicon|JPN}} 1998年6月13日
1584,no_ja
1585,{{flagicon|USA}} 1997年10月8日<br /> {{flagicon|JPN}} 1997年12月13日
1586,{{flagicon|USA}} 1997年10月10日<br /> {{flagicon|JPN}} 1998年10月10日
1587,no_ja
1588,no_dates
1589,no_ja
1590,no_ja
1591,{{flagicon|GBR}} 1997年8月1日<br/> {{flagicon|JPN}} 1998年3月21日
1592,no_ja
1593,{{flagicon|USA}} [[1997年]][[10月17日]]<br /> {{flagicon|Japan}} [[1998年]][[6月6日]]
1594,{{flagicon|USA}} [[1997年]][[10月17日]]<br /> {{flagicon|JPN}} 劇場未公開
1595,{{flagicon|USA}} [[1997年]][[10月24日]]<br /> {{flagicon|UK}} [[1998年]][[2月13日]]<br /> {{flagicon|JPN}} [[1999年]][[3月27日]]
1596,{{flagicon|USA}} 1997年10月24日<br /> {{flagicon|JPN}} 1998年5月2日
1597,{{flagicon|USA}} {{flagicon|GBR}} 1997年10月24日<br /> {{flagicon|JPN}} 1998年6月27日
1598,no_ja
1599,no_ja
1600,no_dates
1601,no_ja
1602,no_ja
1603,no_dates
1604,{{flagicon|USA}} 1997年11月7日<br /> {{flagicon|JPN}} 1998年5月2日
1605,{{Flagicon|USA}} 1997年11月7日<br /> {{Flagicon|GBR}} 1998年1月2日<br /> {{Flagicon|JPN}} 1998年12月12日
1606,1997年11月11日
1607,{{flagicon|USA}} [[1997年]][[11月14日]]<br /> {{flagicon|JPN}} [[1998年]][[6月20日]]
1608,{{Flagicon|アメリカ}} [[1989年]][[11月17日]]<br /> {{Flagicon|日本}} [[1991年]][[7月21日]]<br />'''劇場再公開'''<br /> {{Flagicon|アメリカ}} [[1997年]][[11月14日]]<br /> {{Flagicon|日本}} [[1998年]][[2月14日]]
1609,{{flagicon|USA}} [[1997年]][[11月14日]]<br/> {{flagicon|JPN}} [[1998年]][[11月21日]]
1610,no_ja
1611,{{flagicon|USA}} 1997年11月14日<br /> {{flagicon|JPN}} 1998年1月23日
1612,no_ja
1613,no_dates
1614,no_dates
1615,{{flagicon|USA}} [[1997年]][[11月21日]]<br/> {{flagicon|JPN}} [[2007年]][[12月7日]]（DVD）
1616,{{flagicon|USA}} 1997年11月21日<br /> {{flagicon|JPN}} 1998年6月27日
1617,{{flagicon|CAN}} 1997年10月10日<br /> {{flagicon|JPN}} 1998年8月25日
1618,{{flagicon|USA}} [[1997年]][[11月28日]]<br /> {{flagicon|JPN}} [[1998年]][[4月25日]]
1619,{{flagicon|JPN}} 1997年10月4日<br /> {{flagicon|GBR}} 1998年3月18日
1620,{{flagicon|USA}} 1997年11月26日<br> {{flagicon|Japan}} 1998年3月7日
1621,{{flagicon|United Kingdom}} 1997年11月21日<br /> {{flagicon|Japan}} 1997年7月25日
1622,{{flagicon|USA}} [[1997年]][[12月5日]]<br /> {{flagicon|Japan}} [[1998年]][[3月7日]]
1623,no_dates
1624,{{flagicon|USA}} 1997年12月12日<br /> {{flagicon|JPN}} 1998年10月31日
1625,no_ja
1626,{{flagicon|USA}} {{flagicon|CAN}} 1997年12月12日<br /> {{flagicon|JPN}} 1998年7月25日
1627,no_dates
1628,no_ja
1629,no_ja
1630,{{flagicon|USA}} 1997年12月19日<br /> {{flagicon|JPN}} 1998年3月7日
1631,{{flagicon|USA}} 1997年12月19日<br /> {{flagicon|JPN}} 1997年12月20日<br /> {{flagicon|USA}} 2012年4月4日（3D版）<br /> {{flagicon|JPN}} 2012年4月7日（3D版）
1632,{{flagicon|GBR}} 1997年12月12日<br /> {{flagicon|USA}} 1997年12月16日<br /> {{flagicon|JPN}} 1998年3月14日
1633,{{flagicon|USA}} [[1997年]][[12月19日]]<br /> {{flagicon|JPN}} [[1998年]][[4月11日]]
1634,{{flagicon|JPN}} 1997年10月<br /> {{flagicon|USA}} 1997年12月25日
1635,no_ja
1636,{{flagicon|USA}} 1997年12月25日<br /> {{flagicon|JPN}} 1998年4月25日
1637,{{flagicon|USA}} 1997年12月25日<br /> {{flagicon|JPN}} 1999年7月10日
1638,no_ja
1639,{{Flagicon|USA}} [[1997年]][[12月12日]]<br /> {{Flagicon|JPN}} [[1998年]][[3月21日]]
1640,{{flagicon|USA}} [[1997年]][[12月17日]]<br /> {{flagicon|Japan}} [[1998年]][[5月23日]]
1641,no_ja
1642,no_ja
1643,{{Flagicon|USA}} 1997年12月31日<br /> {{Flagicon|JPN}} 1998年6月13日
1644,{{flagicon|USA}} 1998年1月9日<br /> {{flagicon|JPN}} 1998年5月30日
1645,{{Flagicon|USA}} 1998年1月16日<br /> {{Flagicon|JPN}} 1998年7月11日
1646,{{flagicon|JPN}} [[1999年]][[2月19日]]ビデオ発売<br/> {{flagicon|USA}} [[1998年]][[1月16日]]
1647,{{flagicon|USA}} 1998年1月16日<br /> {{flagicon|JPN}} 1998年9月5日
1648,{{flagicon|USA}} 1998年1月23日<br /> {{flagicon|JPN}} 1998年10月17日
1649,no_ja
1650,no_ja
1651,{{flagicon|GBR}} [[1997年]][[12月26日]]<br /> {{flagicon|Japan}} [[1998年]][[7月25日]]
1652,no_ja
1653,{{Flagicon|CAN}} 1997年9月9日<br /> {{Flagicon|JPN}} 1999年6月26日
1654,{{flagicon|USA}} 1998年1月30日<br/> {{flagicon|JPN}} 1998年10月17日
1655,{{flagicon|USA}} 1998年1月30日<br /> {{flagicon|JPN}} 1998年5月23日
1656,{{flagicon|USA}} [[1998年]][[1月30日]]<br /> {{flagicon|JPN}} [[1998年]][[6月20日]]
1657,no_ja
1658,{{flagicon|USA}} [[1998年]][[1月31日]]
1659,{{flagicon|USA}} 1998年2月6日<br /> {{flagicon|JPN}} 1998年5月30日
1660,no_dates
1661,{{flagicon|USA}} 1998年2月6日<br /> {{flagicon|JPN}} 1998年10月31日
1662,no_ja
1663,{{flagicon|USA}} 1998年2月13日<br /> {{flagicon|JPN}} 1998年5月23日
1664,{{flagicon|USA}} 1998年2月13日<br /> {{flagicon|Japan}} 1999年2月20日
1665,no_dates
1666,no_ja
1667,{{flagicon|USA}} 1998年2月20日<br /> {{flagicon|JPN}} 劇場未公開
1668,no_ja
1669,{{flagicon|USA}} 1998年2月20日<br /> {{flagicon|JPN}} 劇場未公開
1670,no_ja
1671,{{flagicon|USA}} [[1998年]][[2月27日]]<br/> {{flagicon|Japan}} 1998年[[11月28日]]
1672,no_ja
1673,no_ja
1674,{{flagicon|USA}} [[1998年]][[2月27日]]<br /> {{flagicon|JPN}} [[1999年]][[9月11日]]
1675,no_ja
1676,{{flagicon|USA}} 1998年3月6日<br /> {{flagicon|JPN}} 1998年9月24日
1677,{{flagicon|USA}} 1998年3月6日<br /> {{flagicon|JPN}} 1998年10月24日
1678,{{flagicon|USA}} 1998年5月6日<br /> {{flagicon|JPN}} 劇場未公開
1679,{{flagicon|USA}} 1998年3月6日<br /> {{flagicon|JPN}} 1998年6月13日
1680,no_ja
1681,{{Flagicon|UK}} 1997年11月14日<br /> {{Flagicon|USA}} 1998年3月13日<br /> {{Flagicon|JPN}} 1999年10月9日
1682,{{flagicon|USA}} 1998年3月13日<br /> {{flagicon|JPN}} 1998年8月8日
1683,no_ja
1684,{{flagicon|USA}} [[1998年]][[3月20日]]<br/> {{flagicon|JPN}} [[1999年]][[3月20日]]
1685,no_dates
1686,no_ja
1687,no_ja
1688,{{flagicon|USA}} [[1978年]][[6月16日]]<br /> {{flagicon|JPN}} 1978年[[12月9日]]
1689,no_ja
1690,{{flagicon|USA}} 1998年5月27日<br /> {{flagicon|JPN}} 1999年5月15日
1691,no_ja
1692,no_ja
1693,no_ja
1694,no_ja
1695,{{flagicon|USA}} [[1998年]][[4月3日]]<br /> {{flagicon|JPN}} 1998年[[12月12日]]
1696,{{flagicon|USA}} 1998年4月3日<br /> {{flagicon|JPN}} 1998年10月10日
1697,{{flagicon|USA}} [[1998年]][[4月3日]]<br /> {{flagicon|JPN}} [[1999年]][[5月1日]]
1698,no_ja
1699,no_dates
1700,no_ja
1701,{{flagicon|USA}} [[1998年]][[4月10日]]<br /> {{flagicon|JPN}} 1998年[[9月12日]]
1702,no_ja
1703,no_ja
1704,{{flagicon|USA}} [[1998年]][[4月10日]]<br /> {{flagicon|JPN}} [[1998年]][[9月23日]]
1705,{{flagicon|ITA}} 1997年9月4日（[[ヴェネツィア国際映画祭]]）<br /> {{flagicon|FRA}} 1997年11月19日<br /> {{flagicon|JPN}} 1998年2月7日<br /> {{flagicon|USA}} 1998年4月17日
1706,no_ja
1707,{{Flagicon|USA}} 1998年4月17日<br /> {{Flagicon|JPN}} 1998年6月6日
1708,no_ja
1709,{{flagicon|USA}} 1998年4月17日<br /> {{flagicon|JPN}} 1998年12月5日
1710,no_ja
1711,no_ja
1712,no_ja
1713,no_ja
1714,{{flagicon|USA}} 1998年4月24日<br /> {{flagicon|JPN}} 1999年1月23日
1715,no_ja
1716,{{flagicon|USA}} 1998年4月24日<br /> {{flagicon|GBR}} 1998年5月1日<br /> {{flagicon|JPN}} 1998年9月12日
1717,no_ja
1718,{{flagicon|ITA}} [[1997年]][[2月14日]]<br /> {{flagicon|JPN}} [[1998年]][[6月6日]]
1719,no_ja
1720,{{flagicon|USA}} [[1998年]][[5月1日]]<br /> {{flagicon|JPN}} [[1999年]][[6月26日]]
1721,no_ja
1722,{{flagicon|USA}} 1998年5月3日<br> {{flagicon|JPN}} 1998年12月19日
1723,no_ja
1724,{{flagicon|USA}} 1998年5月8日<br /> {{flagicon|JPN}} 1998年6月20日
1725,no_ja
1726,{{flagicon|USA}} 1998年5月15日<br /> {{flagicon|JPN}} 1999年6月12日
1727,no_ja
1728,{{Flagicon|USA}} 1998年5月15日<br /> {{Flagicon|JPN}} 1998年10月17日
1729,{{flagicon|USA}} [[1998年]][[5月15日]]<br /> {{flagicon|JPN}} [[1998年]][[11月14日]]
1730,{{flagicon|USA}} [[1998年]][[5月19日]]<br /> {{flagicon|JPN}} [[2000年]]5月19日
1731,no_dates
