,0
218,{{Flagicon|USA}} [[2012年]]10月12日<br> {{Flagicon|JPN}} 劇場未公開
219,no_dates
220,no_dates
221,no_dates
222,no_dates
223,no_dates
224,{{flagicon|USA}} [[2012年]][[10月26日]]<br /> {{flagicon|CHN}} [[2013年]][[1月31日]]<br /> {{flagicon|JPN}} [[2013年]][[3月15日]]
225,{{flagicon|USA}} 2012年10月26日<br/> {{flagicon|Japan}} 未公開
226,{{flagicon|USA}} [[2012年]][[10月26日]]<br /> {{flagicon|JPN}} [[2013年]][[7月12日]]
227,{{Flagicon|GBR}} [[2012年]][[10月23日]]<small>（ロンドン・プレミア）</small><br /> {{Flagicon|GBR}} 2012年[[10月26日]]<br /> {{flagicon|USA}} 2012年[[11月9日]]<br /> {{Flagicon|JPN}} 2012年[[12月1日]]
228,no_ja
229,no_dates
230,no_dates
231,no_dates
232,BAD_URL
233,{{flagicon|CAN}} 2012年9月13日<br />（[[トロント国際映画祭]]）<br /> {{flagicon|USA}} 2012年11月2日<br /> {{flagicon|JPN}} 2014年5月31日
234,no_ja
235,no_dates
236,no_ja
237,no_ja
238,no_dates
239,no_ja
240,{{flagicon|USA}} 2012年11月9日<br /> {{flagicon|JPN}} 2013年4月19日
241,no_ja
242,no_ja
243,no_ja
244,no_dates
245,no_dates
246,no_dates
247,{{flagicon|USA}} [[2012年]][[11月21日]]<br /> {{flagicon|JPN}} 劇場未公開
248,no_ja
249,no_dates
250,{{flagicon|USA}} [[2012年]][[11月30日]]
251,no_dates
252,no_ja
253,no_dates
254,no_ja
255,no_ja
256,no_ja
257,no_dates
258,no_ja
259,no_ja
260,no_dates
261,{{Flagicon|USA}} [[2012年]]12月7日<br> {{Flagicon|JPN}} [[2013年]]1月19日
262,{{Flagicon|NZL}} [[2012年]][[11月28日]]<small>（[[ウェリントン]]プレミア）</small><br /> {{Flagicon|World}} 2012年[[12月14日]]
263,2012年12月19日
264,{{flagicon|USA}} [[2001年]][[11月2日]]<br /> {{flagicon|UK}} [[2002年]][[2月8日]]<br /> {{flagicon|JPN}} 2002年[[3月2日]]
265,no_dates
266,no_dates
267,{{Flagicon|USA}} 2012年12月21日<br /> {{Flagicon|JPN}} 2013年2月1日
268,no_dates
269,no_dates
270,no_ja
271,no_dates
272,no_ja
273,{{flagicon|USA}} 2012年12月19日<br /> {{flagicon|JPN}} 劇場未公開
274,no_ja
275,no_dates
276,no_dates
277,{{flagicon|USA}} 2012年12月28日 <br /> {{flagicon|JPN}} 2014年8月22日
278,no_ja
279,no_ja
280,no_ja
281,no_dates
282,no_dates
283,{{flagicon|USA}} [[2013年]][[1月11日]]<br /> {{flagicon|JPN}} 2013年[[6月15日]]
284,no_ja
285,no_dates
286,no_ja
287,no_ja
288,no_ja
289,no_ja
290,no_ja
291,{{flagicon|USA}} [[2013年]][[1月18日]]<br /> {{flagicon|JPN}} 2013年[[10月19日]]
292,no_dates
293,no_ja
294,{{flagicon|USA}} 2013年1月18日<br /> {{flagicon|JPN}} 2014年5月17日（限定）
295,no_ja
296,no_ja
297,no_ja
298,no_ja
299,no_dates
300,{{flagicon|USA}} [[2013年]][[1月25日]]<br /> {{flagicon|JPN}} 2013年[[2月9日]]
301,no_ja
302,no_ja
303,no_dates
304,no_ja
305,no_ja
306,no_ja
307,no_dates
308,no_ja
309,no_ja
310,no_dates
311,{{flagicon|USA}} 2013年2月1日<br /> {{flagicon|JPN}} 2013年9月21日
312,no_dates
313,no_ja
314,{{Flagicon|USA}} [[2013年]]2月8日<br> {{Flagicon|JPN}} 劇場未公開
315,no_dates
316,no_ja
317,{{Flagicon|USA}} [[1986年]][[5月16日]]<br /> {{Flagicon|JPN}} [[1986年]][[12月6日]]
318,no_dates
319,{{Flagicon|USA}} [[2013年]]2月14日<br> {{Flagicon|JPN}} 2013年11月30日
320,{{flagicon|USA}} {{flagicon|JPN}} 2013年[[2月14日]]
321,no_ja
322,no_dates
323,no_ja
324,no_ja
325,{{flagicon|USA}} 2013年2月22日<br /> {{flagicon|JPN}} 2013年7月6日
326,no_ja
327,{{flagicon|USA}} 2013年2月22日<br /> {{flagicon|JPN}} 2013年11月30日
328,no_dates
329,no_ja
330,no_ja
331,no_ja
332,no_dates
333,no_ja
334,no_dates
335,{{Flagicon|USA}} 2013年3月1日<br /> {{Flagicon|JPN}} 2013年5月31日
336,{{flagicon|USA}} 2013年5月8日<br /> {{flagicon|JPN}} 2013年10月26日
337,no_dates
338,no_ja
339,[[2013年]][[2月14日]]<br />(エル・キャピタン・シアター)<br />[[2013年]][[3月8日]]<br />(アメリカ合衆国)
340,no_infobox
341,no_ja
342,{{flagicon|USA}} [[2013年]][[3月15日]]<br /> {{flagicon|JPN}} 2013年[[11月30日]]
343,{{flagicon|USA}} 2013年3月15日
344,no_dates
345,{{flagicon|UK}} 2013年3月15日<br /> {{flagicon|JPN}} 2013年5月4日
346,{{flagicon|USA}} 2013年5月22日<br /> {{flagicon|JPN}} 劇場未公開
347,{{Flagicon|DEU}} 2013年2月15日<small>（[[第63回ベルリン国際映画祭|BIFF]]）</small><br /> {{Flagicon|USA}} 2013年3月22日
348,no_ja
349,no_ja
350,{{flagicon|USA}} [[2013年]][[3月22日]]<br /> {{flagicon|JPN}} 2013年[[6月8日]]
351,{{Flagicon|USA}} [[2013年]][[3月29日]]<br /> {{flagicon|JPN}} 2013年[[6月8日]]
352,no_dates
353,no_ja
354,{{flagicon|USA}} [[2013年]][[3月29日]]<br /> {{flagicon|JPN}} [[2014年]][[6月14日]]
355,no_dates
356,no_ja
357,no_ja
358,[[2013年]][[3月30日]]
359,{{Flagicon|IND}} [[2013年]][[4月5日]] <br /> {{Flagicon|JPN}} [[2014年]][[8月9日]]
360,no_ja
361,no_dates
362,no_ja
363,no_ja
364,no_ja
365,no_ja
366,{{flagicon|USA}} 2013年4月12日<br /> {{flagicon|JPN}} 2013年5月31日
367,{{flagicon|USA}} [[2013年]][[4月12日]]<br /> {{flagicon|JPN}} 2013年[[11月1日]]
368,2012年9月3日（[[第69回ヴェネツィア国際映画祭|ヴェネツィア]]）<br/>2012年9月11日（[[第37回トロント国際映画祭|トロント]]） {{Flagicon|USA}} 2013年4月12日<br /> {{Flagicon|JPN}} 2014年5月24日
369,no_ja
370,no_ja
371,no_ja
372,no_ja
373,no_dates
374,no_ja
375,{{flagicon|JPN}} [[2013年]][[4月26日]]<br /> {{flagicon|USA}} 2013年[[5月3日]]
376,no_ja
377,{{flagicon|USA}} 2013年4月26日<br /> {{flagicon|JPN}} 2013年11月29日
378,{{Flagicon|GBR}} [[2013年]]4月26日<br> {{Flagicon|JPN}} [[2015年]]1月27日
379,no_dates
380,no_ja
381,no_dates
382,no_ja
383,no_ja
384,no_dates
385,no_ja
386,{{Flagicon|IND}} [[2013年]][[5月3日]]
387,no_ja
388,no_dates
389,{{flagicon|CAN}} 2012年9月11日（[[第37回トロント国際映画祭|限定]]）<br /> {{flagicon|USA}} 2013年5月10日<br /> {{flagicon|JPN}} 2013年10月26日（限定）
390,{{Flagicon|IND}} [[2013年]][[5月10日]]<br /> {{Flagicon|JPN}} [[2015年]][[3月21日]]
391,no_dates
392,no_ja
393,{{flagicon|RUS}} 2013年4月18日<br /> {{flagicon|JPN}} 2013年4月27日<br /> {{flagicon|USA}} 2013年5月10日<br /> {{flagicon|UK}} 2013年9月6日
394,{{Flagicon|USA}} [[2013年]]5月10日<br> {{Flagicon|JPN}} 劇場未公開
395,no_ja
396,no_ja
397,{{Flagicon|USA}} [[2013年]]5月17日<br> {{Flagicon|JPN}} 劇場未公開
398,no_ja
399,{{USA}} 2012年9月1日（[[テルライド映画祭|テルライド]]）<br/> {{JPN}} 2014年9月13日
400,no_dates
401,no_dates
402,no_dates
403,{{flagicon|USA}} 2013年5月24日<br /> {{flagicon|JPN}} 2014年10月18日
404,no_dates
405,no_dates
406,{{flagicon|GBR}} [[2013年]][[5月31日]]<br /> {{flagicon|IRE}} 2013年5月31日<br /> {{flagicon|JPN}} 2013年[[9月28日]]
407,{{Flagicon|USA}} 2013年1月20日<br />（[[サンダンス映画祭]]）<br /> {{Flagicon|USA}} 2013年5月31日<br /> {{Flagicon|UK}} 2013年6月28日<br /> {{Flagicon|JPN}} 2014年1月31日
408,{{Flagicon|USA}} [[2013年]]5月31日<br> {{Flagicon|JPN}} [[2017年]]8月19日
409,{{flagicon|USA}} [[2013年]][[5月30日]]<br /> {{flagicon|Japan}} 2013年[[10月25日]]
410,no_ja
411,{{Flagicon|IND}} [[2013年]][[5月31日]]<br /> {{Flagicon|JPN}} [[2015年]][[8月15日]]
412,no_ja
413,{{flagicon|USA}} 2013年6月7日<br /> {{flagicon|JPN}} 劇場未公開
414,no_ja
415,no_ja
416,no_ja
417,{{flagicon|USA}} 2013年6月12日<br/> {{flagicon|JPN}} 劇場未公開
418,{{flagicon|FRA}} 2013年5月15日<br />（[[第66回カンヌ国際映画祭]]）<br /> {{flagicon|USA}} 2013年6月14日<br /> {{flagicon|JPN}} 2013年12月14日
419,no_ja
420,no_dates
421,{{flagicon|USA}} 2013年6月16日<br> {{flagicon|JPN}} 2015年10月6日
422,{{flagicon|USA}} [[2013年]][[6月21日]]<br /> {{flagicon|JPN}} 2013年[[7月6日]]
423,no_ja
424,no_dates
425,no_ja
426,no_ja
427,no_ja
428,{{flagicon|USA}} 2013年6月28日<br /> {{flagicon|JPN}} 2014年5月31日
429,{{flagicon|UK}} 2013年6月28日<br /> {{flagicon|JPN}} 2014年6月7日
430,no_ja
431,no_dates
432,no_dates
433,no_ja
434,no_dates
435,{{Flagicon|USA}} [[2014年]]3月14日（限定公開）<br> {{Flagicon|USA}} 2014年3月28日（拡大公開）<br> {{Flagicon|JPN}} 劇場未公開
436,no_ja
437,no_ja
438,no_dates
439,{{flagicon|USA}} [[2013年]][[1月21日]]<br />（[[サンダンス映画祭]]）<br /> {{flagicon|USA}} 2013年[[7月5日]]<br /> {{flagicon|JPN}} 2014年6月4日
440,{{Flagicon|IND}} [[2013年]][[7月12日]]<br /> {{Flagicon|JPN}} [[2015年]][[1月30日]]
441,no_ja
442,{{Flagicon|USA}} [[2013年]]7月12日<br> {{Flagicon|JPN}} [[2014年]]3月21日
443,no_dates
444,no_dates
445,no_dates
446,no_ja
447,no_ja
448,{{flagicon|USA}} 2013年7月17日
449,{{flagicon|USA}} [[2013年]][[7月19日]]<br /> {{flagicon|JPN}} 2013年[[10月11日]]
450,no_ja
451,no_ja
452,no_dates
453,no_dates
454,no_ja
455,{{flagicon|USA}} 2013年7月26日<br /> {{flagicon|JPN}} 2013年9月13日
456,no_dates
457,no_ja
458,no_ja
459,no_dates
460,no_dates
461,no_ja
462,no_ja
463,{{Flagicon|USA}} [[2013年]]8月2日（限定公開）<br> {{Flagicon|USA}} 2013年9月13日（拡大公開）<br> {{Flagicon|JPN}} 劇場未公開
464,no_dates
465,no_ja
466,no_ja
467,{{Flagicon|World}} [[2013年]][[8月8日]] <br /> {{Flagicon|IND}} 2013年[[8月9日]] <br /> {{Flagicon|JPN}} [[2014年]][[10月26日]]
468,no_dates
469,no_dates
470,no_ja
471,no_dates
472,no_ja
473,no_dates
474,{{Flagicon|USA}} [[2013年]][[1月25日]]<small>（[[サンダンス映画祭|SFF]]）</small>、[[8月16日]]<br /> {{Flagicon|JPN}} 2013年[[11月1日]]
475,{{flagicon|USA}} 2013年8月16日<br /> {{flagicon|JPN}} 2014年11月15日
476,{{flagicon|USA}} 2013年8月21日<br /> {{flagicon|JPN}} 2014年4月19日
477,no_ja
478,no_ja
479,{{flagicon|USA}} 2013年3月10日 {{smaller|([[サウス・バイ・サウスウエスト|SXSW]])}} <br /> {{flagicon|USA}} 2013年8月23日<br /> {{flagicon|JPN}} 2014年11月15日
480,no_ja
481,no_ja
482,no_ja
483,{{flagicon|USA}} 2013年8月30日<br /> {{flagicon|JPN}} 2014年9月20日
484,no_ja
485,no_dates
486,{{flagicon|USA}} [[2013年]][[9月4日]]<br /> {{flagicon|GBR}} 2013年[[11月3日]]<br /> {{flagicon|JPN}} [[2014年]][[9月27日]]
487,no_ja
488,{{flagicon|UK}} 2013年9月4日<br /> {{flagicon|USA}} 2013年9月6日<br /> {{flagicon|JPN}} 2014年3月8日
489,no_ja
490,no_ja
491,2013年9月9日([[第38回トロント国際映画祭|TIFF]])<br /> {{Flagicon|USA}} 2013年12月27日<br /> {{Flagicon|JPN}} 2014年4月18日
492,{{flagicon|USA}} [[2013年]][[9月13日]]<br /> {{flagicon|JPN}} 2013年[[11月15日]]
493,{{flagicon|USA}} [[2013年]][[9月13日]]<br /> {{flagicon|JPN}} [[2014年]][[1月10日]]
494,no_ja
495,no_dates
496,{{flagicon|USA}} 2013年9月20日<br /> {{flagicon|JPN}} 2014年5月3日
497,no_dates
498,no_ja
499,{{Flagicon|USA}} {{Flagicon|CAN}} [[1939年]][[8月25日]] <br /> {{Flagicon|JPN}} [[1954年]][[12月22日]]
500,no_ja
501,no_ja
502,{{flagicon|USA}} 2013年1月18日<br />（[[サンダンス映画祭]]）<br /> {{flagicon|USA}} 2013年9月27日<br /> {{flagicon|JPN}} 2014年3月15日
503,no_ja
504,no_ja
505,{{flagicon|USA}} 2013年10月4日<br /> {{flagicon|JPN}} 2014年11月21日
506,no_ja
507,no_dates
508,no_dates
509,no_dates
510,no_ja
511,{{flagicon|CAN}} 2013年9月5日<br />（[[第38回トロント国際映画祭]]）<br /> {{flagicon|USA}} 2013年10月18日<br /> {{flagicon|IND}} 2013年10月25日<br /> {{flagicon|JPN}} 劇場未公開
512,no_dates
513,no_dates
514,no_dates
515,no_ja
516,no_dates
517,no_ja
518,no_dates
519,no_dates
520,no_dates
521,no_ja
522,no_dates
523,no_ja
524,no_ja
525,{{flagicon|HUN}} {{flagicon|ISR}} 2013年10月31日<br /> {{flagicon|USA}} 2013年11月1日<br /> {{flagicon|JPN}} 2014年5月24日
526,{{flagicon|USA}} 2013年10月3日（限定）<br /> {{flagicon|USA}} 2013年11月8日<br /> {{flagicon|JPN}} 劇場未公開
527,no_dates
528,{{Flagicon|USA}} [[2013年]][[11月15日]]<br>
529,no_ja
530,no_dates
531,no_ja
532,{{Flagicon|USA}} [[2013年]]11月22日<br> {{Flagicon|JPN}} 劇場未公開
533,no_dates
534,no_dates
535,{{flagicon|USA}} [[2013年]][[12月18日]]<br /> {{flagicon|JPN}} 劇場未公開
536,{{Flagicon|USA}} [[2013年]]11月27日<br> {{Flagicon|JPN}} 劇場未公開
537,no_dates
538,{{flagicon|USA}} 2013年11月27日<br /> {{flagicon|JPN}} 2014年8月9日
539,no_dates
540,no_dates
541,no_dates
542,no_ja
543,no_ja
544,no_dates
545,no_dates
546,{{Flagicon|USA}} 2013年11月9日（[[アメリカン・フィルム・インスティチュート|AFI映画祭]]）<br /> {{Flagicon|USA}} 2013年12月4日<br /> {{Flagicon|JPN}} 2014年9月27日
547,no_ja
548,no_dates
549,no_ja
550,no_dates
551,no_dates
552,no_dates
553,no_ja
554,{{flagicon|JPN}} [[2013年]][[12月20日]]<br /> {{flagicon|USA}} 2013年12月20日
555,{{flagicon|JPN}} [[2013年]][[12月6日]]<br /> {{flagicon|USA}} 2013年[[12月25日]]
556,{{Flagicon|USA}} 2013年12月25日<br /> {{Flagicon|JPN}} 2014年4月4日
557,no_dates
558,{{flagicon|USA}} [[2014年]][[1月10日]]（全米公開）<br /> {{flagicon|JPN}} 2014年[[3月21日]]
